# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_com_aroma_ring[1] c_com_aroma_ring[2] c_com_aroma_ring[3]
6000 12
7 12.8477 -23.3615 -20.2466
8 -11.8002 -36.1772 -20.5112
9 -41.4043 17.9132 -20.3474
10 -46.9083 -12.4422 11.6105
11 -7.60563 20.2733 -20.5734
12 35.5607 2.19026 11.5287
1842000 12
1 4.18485 17.5832 -20.6283
2 8.41479 -9.45675 -20.4594
3 -13.3833 11.0197 -20.8589
4 -9.95991 3.43723 11.5875
5 1.90707 10.1342 11.4557
6 -15.2264 11.8597 42.1925
7 12.4506 -23.9808 -20.3819
8 -11.6504 -35.9911 -20.7653
9 -41.5254 18.1652 -20.5794
10 -46.9676 -13.2399 11.6971
11 -7.62493 20.7048 -20.3411
12 35.4757 2.93195 11.6106
1848000 12
1 4.14843 17.6697 -20.5107
2 8.14183 -10.3772 -20.6772
3 -13.6314 10.2773 -20.7868
4 -10.5224 2.8975 11.557
5 1.76839 9.90347 11.4066
6 -15.4166 11.0551 42.1684
7 11.4037 -23.2881 -20.4787
8 -11.911 -36.5758 -20.6813
9 -41.4359 18.2133 -20.5017
10 -47.1633 -13.314 11.7411
11 -7.64687 21.0213 -20.3723
12 34.8869 2.46458 11.5487
1854000 12
1 3.7881 16.8413 -20.7963
2 7.70402 -10.8001 -21.086
3 -13.1573 9.36896 -20.5503
4 -11.4195 2.93217 11.4947
5 1.31572 9.26959 10.9396
6 -15.0484 10.0497 42.4578
7 10.9658 -23.4996 -20.7285
8 -11.3453 -37.3689 -20.4008
9 -42.006 17.4977 -20.8191
10 -47.5109 -13.2049 11.7567
11 -6.71721 21.8483 -20.6782
12 33.9312 2.6441 11.4818
1860000 12
1 4.13767 16.583 -20.7395
2 7.7929 -11.0582 -20.9392
3 -12.7606 9.696 -20.3454
4 -12.1983 2.74224 11.4703
5 1.89611 9.17947 10.9678
6 -14.6216 10.119 42.7044
7 10.6812 -24.1338 -20.7479
8 -10.938 -37.0977 -20.3568
9 -41.7492 17.2733 -20.7576
10 -47.0909 -13.7055 11.6593
11 -7.06247 22.3013 -20.7264
12 33.3109 2.29363 11.4585
1866000 12
1 3.8979 16.8528 -20.9969
2 7.95838 -11.4864 -20.6503
3 -12.4841 9.62533 -20.4637
4 -11.6463 2.42402 11.3301
5 2.3457 9.55858 11.0767
6 -14.2189 10.4866 42.7306
7 10.7338 -25.1351 -20.9313
8 -10.8266 -37.3498 -20.5331
9 -42.0549 17.5087 -21.097
10 -47.3552 -14.2717 11.6656
11 -7.7774 21.8261 -20.4521
12 33.7401 2.07097 11.3885
1872000 12
1 3.17402 17.0939 -20.794
2 7.66387 -11.1493 -20.491
3 -11.8819 10.0947 -20.2213
4 -11.5494 2.56874 11.6051
5 3.64553 9.3915 11.5784
6 -13.6426 10.6808 43.0095
7 10.1435 -25.7435 -20.6389
8 -10.3816 -37.1457 -20.3581
9 -42.6692 17.746 -20.8051
10 -47.3476 -15.3388 11.6093
11 -8.47633 22.2385 -20.3954
12 33.7382 2.19801 11.5864
1878000 12
1 3.04306 17.4086 -20.7076
2 7.84587 -10.7395 -20.5391
3 -11.5392 10.5115 -20.3238
4 -11.2505 2.96251 11.5664
5 4.52017 9.04233 11.5229
6 -13.2239 11.5426 42.6803
7 10.1885 -26.0068 -20.7574
8 -9.77489 -36.4354 -20.3342
9 -42.8055 18.1047 -20.7462
10 -47.4342 -16.0711 11.8805
11 -8.6707 22.1973 -20.5615
12 34.092 2.7023 11.4914
1884000 12
1 2.98393 17.7283 -20.7031
2 7.75576 -10.6428 -20.4663
3 -11.7032 10.5006 -20.7419
4 -11.0804 3.46205 11.4345
5 4.51126 8.65741 11.5295
6 -13.3389 11.5792 42.4607
7 9.97532 -25.9417 -20.6675
8 -10.0672 -36.6545 -20.779
9 -42.7664 18.3456 -20.7461
10 -47.6801 -16.8959 11.9773
11 -8.88841 21.8827 -20.7736
12 34.2927 3.22644 11.4022
1890000 12
1 2.88155 18.1101 -20.6052
2 7.47002 -10.7349 -20.0487
3 -11.2165 10.0265 -20.6592
4 -11.1022 3.60009 11.5655
5 4.74165 9.47438 11.8914
6 -12.6354 11.3402 42.4077
7 9.33331 -25.8175 -20.4199
8 -9.78481 -37.382 -20.5791
9 -42.8492 18.724 -20.5892
10 -47.572 -17.1678 12.1107
11 -8.95669 21.9053 -20.564
12 34.2421 3.46815 11.552
1896000 12
1 2.75783 17.4142 -20.5145
2 7.93678 -10.5516 -20.184
3 -10.7093 9.66692 -20.763
4 -10.3061 3.78096 11.6614
5 4.26784 9.29198 11.5368
6 -12.1819 11.0341 42.2652
7 8.80456 -24.883 -20.0999
8 -9.1992 -37.672 -20.7689
9 -43.1214 18.0762 -20.4926
10 -47.4191 -16.9348 12.0419
11 -8.41302 21.9779 -20.7692
12 35.0932 3.41163 11.7393
1902000 12
1 3.19925 16.9852 -20.236
2 8.41149 -10.2868 -20.7166
3 -10.8953 9.19014 -20.8836
4 -10.2086 3.56016 11.6166
5 3.73238 9.14345 11.6201
6 -12.4415 10.3481 42.2545
7 8.44354 -24.1228 -19.9872
8 -9.45046 -38.1218 -20.7449
9 -42.7919 17.6612 -20.1994
10 -47.8094 -17.9503 11.8822
11 -8.44063 21.4044 -20.8991
12 35.1152 3.3649 11.6485
1908000 12
1 3.04535 17.1137 -20.4279
2 7.6803 -11.0038 -20.8567
3 -10.4902 9.39041 -20.7469
4 -10.2857 3.94078 11.8528
5 3.49823 8.26867 11.2896
6 -12.0866 10.2681 42.3573
7 8.06061 -24.1313 -20.4044
8 -9.24471 -38.105 -20.6223
9 -42.9975 17.7746 -20.4384
10 -48.7793 -18.5 11.9214
11 -8.5482 21.333 -20.4396
12 34.9452 3.85284 11.8234
1914000 12
1 1.99855 17.7023 -20.2211
2 7.11243 -11.3901 -20.5653
3 -10.1152 9.37253 -20.647
4 -10.1662 3.9413 11.6973
5 3.37183 9.31228 11.6728
6 -11.5823 10.5976 42.4776
7 8.52174 -24.5431 -20.4908
8 -8.49491 -37.739 -20.6597
9 -44.1799 18.3478 -20.2761
10 -49.062 -19.5122 11.7095
11 -8.35513 22.3696 -20.4643
12 35.1383 3.88056 11.709
1920000 12
1 0.375489 18.3338 -20.1788
2 6.96245 -11.8502 -20.2947
3 -9.05673 9.50879 -20.1961
4 -10.476 3.99449 11.5677
5 3.71094 9.29864 11.8008
6 -10.7462 10.5505 42.8881
7 8.38722 -24.3831 -20.5457
8 -7.48346 -37.773 -20.216
9 -45.8127 18.9044 -20.2307
10 -49.4001 -19.9222 11.4836
11 -8.10466 21.8571 -20.422
12 34.7985 3.86689 11.4518
1926000 12
1 -0.363283 17.8463 -20.3443
2 7.24932 -12.1629 -20.758
3 -8.24621 9.75169 -20.2613
4 -10.0421 3.79972 11.5945
5 4.16217 8.7924 11.9372
6 -9.97877 10.5582 42.9307
7 6.98937 -23.9583 -20.3389
8 -6.54427 -37.5756 -20.4295
9 -46.5831 18.5355 -20.3485
10 -48.0242 -20.0999 11.3266
11 -8.04148 21.4454 -20.0289
12 35.2378 3.76376 11.6021
1932000 12
1 -0.0940885 17.9564 -20.4423
2 7.25094 -12.9175 -20.6946
3 -7.3144 10.2695 -20.3389
4 -10.0482 4.14785 11.3688
5 4.12424 8.46735 11.7833
6 -9.01795 11.035 42.8557
7 5.38427 -24.1506 -20.529
8 -5.68054 -36.7814 -20.4739
9 -46.4209 18.5618 -20.4506
10 -47.763 -20.7279 11.095
11 -7.94613 22.0029 -20.1411
12 35.2143 4.25049 11.4095
1938000 12
1 -0.244902 17.6638 -20.3247
2 7.82556 -13.2656 -20.6139
3 -7.09465 10.0133 -20.6114
4 -10.201 4.50176 11.5082
5 3.95004 9.07402 11.5873
6 -8.9498 10.2841 42.5177
7 5.74574 -24.3499 -20.5396
8 -5.28198 -36.3383 -20.4974
9 -46.5443 18.3142 -20.3445
10 -48.2265 -21.3554 11.3743
11 -8.587 21.0693 -20.1975
12 35.0857 4.50856 11.5509
1944000 12
1 -0.778479 17.4828 -20.5972
2 8.52823 -13.4616 -21.0926
3 -6.91108 9.4504 -20.4297
4 -10.6466 4.39553 11.5326
5 3.95185 9.45475 11.3302
6 -8.89323 9.60818 42.6903
7 5.41226 -24.7452 -20.4321
8 -4.93573 -37.0544 -20.4145
9 -46.9789 18.2128 -20.5956
10 -49.1466 -21.0784 11.1657
11 -9.2684 19.6377 -20.633
12 34.6068 4.37178 11.4569
1950000 12
1 -1.08268 17.6822 -20.7465
2 9.25496 -12.8958 -20.9055
3 -6.84193 9.19862 -20.6827
4 -11.3336 4.39324 11.5101
5 3.96793 8.97591 11.4912
6 -8.74804 9.54269 42.5697
7 5.89279 -24.7052 -20.6809
8 -5.02376 -37.2244 -20.6201
9 -47.1333 18.3926 -20.7924
10 -48.9342 -20.795 11.4791
11 -9.93223 18.7444 -20.8417
12 33.9901 4.34779 11.4624
1956000 12
1 -0.994425 18.3187 -20.7931
2 9.33661 -12.9956 -20.8388
3 -6.63086 9.52197 -20.6419
4 -11.6426 3.84441 11.4149
5 4.36976 8.56362 11.4539
6 -8.58201 9.56924 42.5595
7 5.32397 -24.9067 -20.7619
8 -4.69521 -36.8165 -20.7428
9 -47.0321 18.9987 -20.8687
10 -48.8965 -21.5971 11.6868
11 -10.8501 18.6774 -20.7439
12 33.6327 3.87874 11.4513
1962000 12
1 -1.33604 19.0574 -20.7332
2 10.5205 -13.7171 -20.308
3 -6.20331 9.65865 -20.7347
4 -11.7651 4.12753 11.4607
5 3.41572 7.86548 11.9207
6 -8.00921 9.79754 42.4149
7 4.78165 -25.065 -20.5811
8 -4.29951 -36.8796 -20.6984
9 -47.2784 19.7244 -20.6557
10 -49.6095 -21.4574 11.5587
11 -11.7382 18.2794 -20.8143
12 33.4911 4.28464 11.4876
1968000 12
1 -0.867543 19.4329 -20.6109
2 11.3271 -13.0718 -20.0153
3 -5.55034 10.0215 -20.6142
4 -11.8455 4.55066 11.5861
5 3.3669 6.1693 11.744
6 -7.28675 10.1443 42.278
7 5.23249 -24.6663 -20.6399
8 -4.19252 -36.8237 -20.623
9 -46.693 20.0831 -20.6075
10 -49.3471 -20.4079 11.6178
11 -11.5795 18.9325 -20.879
12 33.5463 4.86407 11.603
1974000 12
1 -0.164763 19.9825 -20.638
2 11.5501 -12.4038 -20.5982
3 -5.30132 9.60015 -20.866
4 -10.9185 4.0952 11.6154
5 4.03046 5.4894 11.7892
6 -7.20289 10.1173 42.1487
7 5.46404 -24.8265 -20.6645
8 -3.4518 -37.1263 -20.8178
9 -45.9548 20.6237 -20.6278
10 -48.7506 -19.7076 11.7611
11 -11.557 19.4624 -20.6427
12 34.4903 4.46058 11.5773
1980000 12
1 0.412951 19.8027 -21.1193
2 11.5267 -12.8535 -20.5582
3 -5.44898 9.51667 -20.7391
4 -11.2621 4.01213 11.7101
5 4.97617 5.69989 11.5618
6 -7.40366 9.68296 42.4017
7 6.49889 -24.0524 -20.5377
8 -3.67792 -37.186 -20.8798
9 -45.3839 20.4799 -21.1158
10 -48.475 -19.7514 11.5136
11 -10.8587 18.9333 -20.4549
12 34.0743 4.39013 11.6625
1986000 12
1 0.788958 20.19 -20.7186
2 11.3972 -12.569 -20.4562
3 -6.4348 9.35603 -20.934
4 -11.3079 4.42424 11.696
5 5.60749 5.55082 11.6333
6 -8.21699 9.2591 42.2948
7 7.21149 -23.8761 -20.7113
8 -4.62161 -37.5027 -20.8669
9 -45.084 20.8706 -20.7476
10 -48.4145 -19.7243 11.65
11 -10.6075 18.0963 -20.7614
12 34.0002 4.6549 11.6886
1992000 12
1 1.29079 20.3423 -20.3633
2 10.5153 -12.1119 -20.3472
3 -6.67752 9.69702 -20.6407
4 -10.335 4.52889 11.2101
5 5.4694 6.30784 11.5081
6 -8.61466 9.90715 42.3584
7 7.21882 -23.3746 -20.4094
8 -4.77576 -37.3312 -20.6381
9 -44.4414 20.8984 -20.3296
10 -47.8199 -19.0619 11.4545
11 -9.51624 17.3341 -20.6464
12 34.9782 4.57554 11.1837
1998000 12
1 1.75135 20.1567 -20.1539
2 10.3302 -11.4462 -20.712
3 -6.53139 8.94949 -20.5253
4 -10.2412 4.68625 11.4311
5 5.86515 5.3501 11.499
6 -8.36744 9.59473 42.6249
7 7.23283 -23.8234 -20.0143
8 -4.77648 -37.8209 -20.4462
9 -43.9623 20.775 -20.1054
10 -47.7381 -18.6517 11.5241
11 -9.09069 16.6579 -20.5296
12 35.0171 4.62341 11.3773
2004000 12
1 2.43499 20.5353 -20.2625
2 10.1564 -10.9035 -20.7895
3 -7.05176 8.79395 -20.3328
4 -9.8281 5.52965 11.8483
5 6.76235 4.27642 11.7905
6 -8.80041 9.58047 42.8506
7 8.2766 -24.7076 -20.1876
8 -5.27024 -38.0449 -20.4236
9 -43.2427 21.1174 -20.273
10 -48.7457 -17.9169 11.3637
11 -9.10708 16.2137 -20.3818
12 35.4493 5.55286 11.7585
2010000 12
1 1.7812 20.5171 -20.3485
2 9.85801 -10.8632 -20.8576
3 -7.21193 8.5395 -20.4991
4 -9.91015 5.69671 11.8454
5 6.83981 4.00348 11.6916
6 -8.88078 9.56923 42.6338
7 9.06334 -25.4457 -20.4415
8 -5.50046 -38.3643 -20.4011
9 -43.9467 21.1646 -20.324
10 -49.9907 -17.2803 11.5097
11 -10.1095 15.7683 -19.94
12 35.3917 5.87527 11.791
2016000 12
1 1.50072 20.2259 -20.3657
2 9.70899 -10.402 -20.7767
3 -7.91242 8.14323 -20.2648
4 -10.4768 6.8303 12.067
5 6.81417 4.13799 11.5505
6 -9.46191 9.33386 42.6981
7 9.38422 -25.6114 -20.5843
8 -6.20073 -38.8223 -20.2197
9 -44.2661 20.9277 -20.3227
10 -50.5374 -17.0108 11.3874
11 -10.664 15.0988 -20.295
12 34.802 6.92828 12.038
2022000 12
1 0.643982 20.5677 -20.507
2 9.72749 -9.51692 -20.5439
3 -7.97364 7.89237 -20.6706
4 -10.3984 7.89924 11.9757
5 7.18728 4.41428 11.2326
6 -9.44711 9.09273 42.5288
7 10.0377 -25.6975 -20.3184
8 -6.39234 -39.3488 -20.7256
9 -45.0845 21.1742 -20.5304
10 -50.3528 -17.0031 11.5151
11 -11.0291 15.0265 -20.2293
12 34.8778 8.06109 11.9407
2028000 12
1 0.321173 21.1427 -20.7981
2 9.65304 -9.63227 -20.603
3 -7.09308 7.94518 -20.672
4 -10.4477 8.9198 11.7114
5 7.02808 4.78579 11.4237
6 -8.66905 8.56895 42.4921
7 10.3156 -25.5369 -20.4162
8 -5.88475 -39.5592 -20.6582
9 -45.3211 21.7276 -20.8358
10 -50.624 -17.1275 11.8253
11 -10.4189 14.8023 -20.1853
12 34.9541 9.27712 11.7805
2034000 12
1 0.0130495 21.7814 -20.58
2 9.33332 -9.2589 -20.4104
3 -7.04706 7.62343 -20.6418
4 -11.284 8.71398 11.4975
5 7.24178 5.12642 11.4026
6 -8.44959 8.71932 42.4768
7 10.5496 -24.679 -20.3974
8 -5.99878 -40.0791 -20.5773
9 -45.7653 22.4365 -20.5771
10 -50.9609 -17.4979 11.683
11 -9.08774 15.1844 -20.6155
12 34.2333 9.35449 11.4762
2040000 12
1 0.380487 21.8345 -20.4009
2 9.11222 -9.4597 -20.4491
3 -6.95525 7.25621 -20.8315
4 -11.3382 8.61292 11.3599
5 6.3519 4.90607 11.5366
6 -8.02697 8.74245 42.3741
7 11.383 -24.2858 -20.68
8 -6.29528 -40.5587 -20.8464
9 -45.5214 22.4867 -20.3818
10 -50.7008 -17.5361 11.8245
11 -7.45717 14.3302 -20.8067
12 34.3551 9.25527 11.3932
2046000 12
1 1.14406 21.9098 -20.7542
2 9.04221 -9.89669 -20.4574
3 -7.64669 6.86444 -21.0654
4 -10.7716 8.90619 11.4883
5 5.24133 4.98805 11.358
6 -8.52228 8.45124 41.9588
7 12.1423 -25.0823 -20.4847
8 -6.98941 -40.9113 -20.9352
9 -44.935 22.5702 -20.7932
10 -49.2726 -18.0123 11.5817
11 -5.90068 14.3104 -20.7065
12 34.7993 9.5373 11.4894
2052000 12
1 1.00483 22.7509 -20.4773
2 9.49078 -10.0553 -20.3189
3 -8.42996 7.08816 -20.7179
4 -11.612 9.17721 11.1943
5 4.74581 3.6312 11.5517
6 -9.05872 8.6102 42.2698
7 12.2047 -25.6326 -20.3466
8 -7.83254 -40.8394 -20.6898
9 -44.9183 23.4257 -20.4815
10 -48.6658 -18.049 11.3957
11 -5.49756 14.3107 -20.8506
12 33.9966 9.78937 11.1525
2058000 12
1 0.508321 23.7443 -20.4428
2 9.14496 -10.1648 -20.1858
3 -9.04861 6.94597 -20.5383
4 -12.1206 9.73118 11.4401
5 3.85011 3.83743 11.6704
6 -9.8433 8.76263 42.4078
7 12.6843 -26.2966 -20.2534
8 -8.33245 -40.9193 -20.5592
9 -45.4274 24.4349 -20.4713
10 -48.2855 -18.0976 11.3561
11 -5.13802 14.3908 -20.8166
12 33.4428 10.2659 11.472
2064000 12
1 0.0259793 23.7727 -20.4412
2 9.13562 -9.6833 -20.1784
3 -9.63655 6.82715 -20.6465
4 -11.9229 9.36125 11.5782
5 3.37291 4.5454 11.6433
6 -10.4264 8.65051 42.4455
7 12.5102 -25.636 -20.4406
8 -8.90726 -40.9826 -20.5309
9 -45.8426 24.4555 -20.3825
10 -48.1235 -17.3864 11.6118
11 -5.54868 14.4819 -20.676
12 33.8164 10.0161 11.5946
2070000 12
1 0.103937 23.3925 -20.5601
2 8.22118 -9.71561 -20.474
3 -9.66613 6.78818 -20.4458
4 -11.704 9.57445 11.7431
5 2.53567 4.81035 11.4108
6 -10.6711 8.51783 42.7391
7 12.0432 -24.6662 -20.7889
8 -8.77225 -40.9443 -20.4937
9 -45.7313 24.0335 -20.489
10 -48.0163 -16.9359 11.7456
11 -6.28225 13.2365 -20.2935
12 33.8008 10.084 11.7591
2076000 12
1 -0.087463 23.0194 -20.4777
2 7.1056 -9.82604 -20.6253
3 -9.91068 6.28779 -20.3873
4 -12.0241 9.59472 12.0543
5 2.51853 4.4865 11.2352
6 -10.9182 7.96097 42.6675
7 12.1207 -24.727 -20.7117
8 -9.03647 -41.4267 -20.4037
9 -45.9406 23.6287 -20.478
10 -48.064 -17.1113 11.7825
11 -6.15204 13.2258 -20.2708
12 33.5547 10.1362 12.0691
2082000 12
1 0.213074 23.4294 -20.8401
2 6.53665 -9.35451 -20.6336
3 -9.65398 6.16172 -20.8059
4 -12.2366 9.66441 11.8339
5 1.43043 4.72744 11.4635
6 -10.9211 7.74066 42.2192
7 12.7445 -24.0112 -20.7963
8 -8.60553 -41.4887 -20.6715
9 -45.7893 24.0737 -20.8228
10 -48.5769 -16.326 11.7761
11 -6.56866 13.7248 -20.4537
12 33.3594 10.285 11.8303
2088000 12
1 0.543771 23.2265 -20.476
2 7.28299 -9.43748 -20.7785
3 -9.30117 7.01566 -20.6063
4 -12.2243 9.06008 11.8523
5 0.896196 4.34841 11.7957
6 -10.8507 8.19932 42.6512
7 12.7824 -23.3787 -20.6895
8 -8.18994 -40.6222 -20.6311
9 -45.2555 23.806 -20.5228
10 -48.8286 -15.3735 11.6524
11 -5.51661 13.6189 -20.721
12 33.3733 9.65347 11.8078
2094000 12
1 0.444084 22.8723 -21.059
2 6.62876 -8.88589 -20.8207
3 -9.8874 6.66367 -20.3528
4 -12.5295 8.07168 11.6276
5 0.228463 4.01994 11.7944
6 -11.6235 7.62499 42.7498
7 12.7507 -22.8742 -20.8134
8 -8.34372 -40.4171 -20.3099
9 -45.4378 23.5895 -21.0228
10 -49.1962 -14.1245 11.4118
11 -5.19669 13.675 -20.4154
12 33.0958 8.67125 11.6586
2100000 12
1 0.0278458 22.0103 -20.6376
2 6.16606 -8.72739 -20.797
3 -10.5315 6.11077 -20.6506
4 -13.0125 7.45848 11.613
5 -0.17341 3.9045 11.6328
6 -12.0973 7.29254 42.5777
7 13.4824 -22.7276 -20.44
8 -8.93956 -40.8673 -20.6553
9 -45.7787 22.7187 -20.6447
10 -49.1504 -14.4907 11.4459
11 -5.2564 13.7902 -20.6973
12 32.5521 8.01421 11.6634
2106000 12
1 0.664948 21.2298 -20.7168
2 6.19056 -9.33001 -20.5527
3 -10.6535 6.74335 -20.4925
4 -13.5631 6.85215 11.5915
5 -0.373606 3.61772 11.3643
6 -12.1523 8.0279 42.4592
7 13.185 -22.4099 -20.4291
8 -9.59538 -40.6733 -20.5478
9 -45.2697 21.9523 -20.7596
10 -48.7972 -15.1765 11.5004
11 -4.46857 13.7546 -20.4632
12 32.0095 7.41538 11.6143
2112000 12
1 1.32752 21.1249 -20.765
2 6.17112 -10.0631 -20.5328
3 -11.1434 6.59231 -20.8393
4 -13.4878 6.32172 11.6257
5 -0.615063 3.099 11.718
6 -12.8064 7.79041 42.2595
7 13.1601 -21.7856 -20.3725
8 -9.49107 -40.4697 -20.7481
9 -44.6837 21.8643 -20.729
10 -49.3645 -15.7391 11.4784
11 -4.37511 13.6184 -20.6662
12 32.2245 6.98476 11.6387
2118000 12
1 2.25257 20.3436 -20.7547
2 6.05152 -10.9457 -20.2514
3 -11.2245 6.43598 -20.903
4 -12.9039 6.38238 11.4486
5 -1.06308 2.6284 11.7719
6 -12.735 7.68981 42.236
7 13.052 -21.8409 -20.667
8 -9.62571 -40.9051 -20.9974
9 -43.8085 21.0293 -20.6781
10 -48.9405 -17.2624 11.3461
11 -4.55852 13.9986 -20.8075
12 32.7769 7.04058 11.4543
2124000 12
1 2.94685 20.6662 -20.6012
2 6.6112 -10.1197 -20.4086
3 -10.9384 6.53119 -20.6494
4 -13.1735 6.45688 11.4354
5 -1.49553 2.63661 11.7945
6 -12.2121 7.77431 42.495
7 13.3444 -21.8088 -20.6649
8 -9.86142 -41.107 -20.6388
9 -43.0646 21.3493 -20.5952
10 -48.5336 -17.3832 11.261
11 -4.54105 14.2131 -20.973
12 32.54 7.10762 11.4474
2130000 12
1 2.5135 21.0526 -20.9103
2 6.62585 -10.1806 -20.6059
3 -10.7142 6.32195 -20.5388
4 -13.2266 6.8175 11.6275
5 -1.74113 3.72936 11.7525
6 -11.742 7.95155 42.4764
7 14.8714 -20.5766 -20.2805
8 -9.41704 -41.0878 -20.4394
9 -43.2618 21.6648 -20.8676
10 -48.5636 -16.5063 11.2641
11 -4.69536 14.3772 -20.4654
12 32.4905 7.51363 11.5995
2136000 12
1 2.2005 20.9278 -20.6076
2 6.89961 -10.6247 -20.3705
3 -10.6128 6.88418 -20.6438
4 -13.3643 6.49779 11.6516
5 -1.7859 4.29853 11.535
6 -11.9443 8.27477 42.3977
7 15.3057 -20.3469 -20.5188
8 -9.34162 -40.3711 -20.5461
9 -43.6817 21.6037 -20.5697
10 -48.6913 -15.0546 11.2979
11 -4.03791 13.9666 -20.2761
12 32.4272 7.17983 11.6413
2142000 12
1 1.51589 20.7555 -20.4584
2 6.24089 -10.6004 -20.7129
3 -10.2496 7.4939 -20.1221
4 -13.4564 6.71615 11.7287
5 -1.8528 4.6475 11.6507
6 -11.3887 9.08029 43.0479
7 15.3665 -20.5925 -20.7202
8 -8.73117 -39.5159 -20.2148
9 -44.3183 21.4292 -20.4681
10 -48.4236 -15.6651 11.4954
11 -3.5219 14.2097 -20.5309
12 32.355 7.34776 11.7962
2148000 12
1 1.44787 20.7578 -20.4914
2 4.89857 -10.3031 -20.7447
3 -10.3148 8.08857 -20.3345
4 -13.3637 6.79779 11.7003
5 -3.02513 4.38602 11.8
6 -10.8816 9.92197 42.6425
7 14.4967 -21.4285 -20.8013
8 -9.28784 -39.3331 -20.3602
9 -44.4684 21.4611 -20.4883
10 -47.986 -15.0617 11.7503
11 -2.50304 15.3679 -20.3873
12 32.6772 7.47656 11.7516
2154000 12
1 1.42638 21.1555 -20.763
2 3.90958 -9.96161 -20.8214
3 -10.1255 9.05707 -20.4769
4 -13.6799 6.7337 11.8015
5 -3.22087 4.03859 11.5213
6 -10.9549 10.7328 42.6045
7 13.4085 -21.8778 -20.8078
8 -9.26453 -38.6215 -20.3979
9 -44.4447 21.8448 -20.8586
10 -46.9573 -14.1269 11.7496
11 -2.00669 15.8519 -20.2339
12 32.3876 7.38637 11.7529
2160000 12
1 1.97177 21.9509 -20.8891
2 3.94599 -9.09503 -20.8221
3 -9.01598 9.55299 -20.7316
4 -13.6822 6.31226 11.7033
5 -3.61287 3.47974 11.6642
6 -9.90558 11.2066 42.438
7 12.02 -22.2492 -20.8632
8 -8.26846 -38.1867 -20.7847
9 -43.762 22.5976 -20.9392
10 -46.3096 -14.1746 11.9107
11 -1.77222 16.4647 -20.6096
12 32.211 6.94431 11.7016
2166000 12
1 1.62474 22.5666 -20.6323
2 4.29419 -7.66332 -20.4887
3 -8.23806 9.18725 -20.9133
4 -13.6802 5.57341 11.9237
5 -3.70429 3.40836 11.5934
6 -9.43066 10.6177 42.2082
7 11.815 -22.4225 -20.7514
8 -7.17561 -38.4427 -20.6942
9 -44.1154 23.2231 -20.6399
10 -46.1586 -14.7806 11.8534
11 -2.29585 16.7201 -20.7057
12 32.0219 6.19957 11.9397
2172000 12
1 2.0707 22.0842 -20.82
2 4.52673 -6.66874 -20.5829
3 -8.60086 9.29978 -20.7259
4 -13.7892 5.66871 11.7862
5 -4.4748 2.84434 11.8065
6 -9.9461 10.4418 42.4413
7 12.1222 -21.6748 -20.5189
8 -7.26372 -37.9841 -20.6314
9 -43.7002 22.6702 -20.8492
10 -45.169 -14.4997 11.4943
11 -2.77934 16.2106 -20.6619
12 31.7455 6.24622 11.811
2178000 12
1 1.82471 22.0817 -20.4907
2 4.29991 -6.17653 -20.595
3 -8.65793 9.00516 -20.7937
4 -14.2321 6.17165 11.6968
5 -5.25577 2.23861 11.7504
6 -9.83338 10.3101 42.473
7 12.1323 -21.6006 -20.3042
8 -7.0878 -38.0139 -20.8329
9 -43.7635 22.6698 -20.4753
10 -44.7846 -14.7576 11.4082
11 -3.17008 15.7005 -20.7788
12 31.3397 6.8079 11.6527
2184000 12
1 2.44651 21.1096 -20.6772
2 3.58658 -5.04243 -20.7686
3 -7.88533 8.50134 -20.9161
4 -14.2616 7.05369 11.4108
5 -6.17079 1.70531 11.511
6 -9.23319 9.62687 42.2368
7 12.736 -21.6324 -20.0843
8 -6.18258 -38.1752 -20.9085
9 -43.1522 21.6199 -20.5954
10 -44.3485 -15.3036 11.3253
11 -3.35909 15.9402 -20.4788
12 31.4454 7.63724 11.3689
2190000 12
1 2.35737 20.7568 -20.0702
2 4.37236 -3.50841 -20.8109
3 -7.96374 7.84943 -20.752
4 -14.4113 8.03418 11.5097
5 -6.32191 0.75435 11.2585
6 -9.70553 8.58678 42.5832
7 13.3352 -21.5103 -20.2828
8 -6.25737 -38.4842 -20.8205
9 -43.1927 21.2552 -20.0172
10 -43.9801 -15.4148 11.4779
11 -2.73043 15.4342 -20.6778
12 31.2192 8.65005 11.4721
2196000 12
1 2.24787 20.677 -20.3714
2 4.3977 -3.51491 -20.6415
3 -8.39596 7.62299 -20.8685
4 -14.4919 8.57349 11.7166
5 -5.85882 -0.159575 11.2712
6 -10.393 8.02335 42.3858
7 12.9843 -21.4441 -20.4838
8 -6.95239 -37.9377 -20.8445
9 -43.2286 21.1936 -20.3574
10 -43.912 -15.3475 11.4893
11 -2.54571 15.2555 -20.4942
12 31.2039 9.19939 11.7372
2202000 12
1 2.62345 20.135 -20.9205
2 3.3647 -4.1824 -20.5067
3 -8.81339 8.00698 -20.6604
4 -15.4739 8.85341 11.7813
5 -5.44511 -0.726241 11.0063
6 -10.7224 8.31971 42.4646
7 11.5752 -21.3582 -20.5853
8 -7.13192 -37.8465 -20.5919
9 -42.809 20.5636 -20.8555
10 -45.1906 -15.5714 11.3806
11 -1.78633 15.4767 -20.855
12 30.1345 9.4426 11.827
2208000 12
